line,log,kind,total_param_count,total_trainable_params,lora_product_norm,lora_A_norm,lora_A_params,lora_A_trainable_params,lora_B_norm,lora_B_params,lora_B_trainable_params,classifier_norm,classifier_params,classifier_trainable_params,round,phase,mode,update_lora_A_norm,update_lora_A_params,update_lora_B_norm,update_lora_B_params,update_classifier_norm,update_classifier_params,client,sample_size
1189,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1190,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.03707255,9.7979589,73728,0,0.03707255,73728,73728,21.77849848,1184260,1184260,0,B,rolora,0.0,0,0.03707255,73728,0.02385636,1184260,,
1193,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1194,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01370152,9.7979589,73728,0,0.01370152,73728,73728,21.77850135,1184260,1184260,0,B,rolora,0.0,0,0.01370152,73728,0.02487542,1184260,,
1197,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1198,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01752114,9.7979589,73728,0,0.01752114,73728,73728,21.77845806,1184260,1184260,0,B,rolora,0.0,0,0.01752114,73728,0.02406241,1184260,,
1201,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1202,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01462324,9.7979589,73728,0,0.01462325,73728,73728,21.77844022,1184260,1184260,0,B,rolora,0.0,0,0.01462324,73728,0.02543687,1184260,,
1205,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
1206,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_end,1331716,1257988,0.01936367,9.7979589,73728,0,0.01936367,73728,73728,21.77842239,1184260,1184260,0,B,rolora,0.0,0,0.01936367,73728,0.04188394,1184260,,
1209,results/overnight_proxy_adaptive_refresh_orth_a_c50_r4_lr1e-2_seed2.log,fit_start,1331716,1257988,0.0,9.7979589,73728,0,0.0,73728,73728,21.77897575,1184260,1184260,0,B,rolora,,,,,,,,
