run_id,name,method,lr,seed,state,round,step,server_test_acc,server_val_acc,server_test_avg_loss
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,4,4,0.48957388939256574,0.5081669691470054,0.6926342290526396
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,5,5,0.5031731640979148,0.5152450090744102,0.692433559397406
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,6,6,0.48322756119673616,0.5010889292196007,0.6905794515462756
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,7,7,0.7334542157751587,0.7329401088929219,0.6276872624404195
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,8,8,0.7679057116953762,0.7700544464609801,0.4907945995966305
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,9,9,0.7996373526745241,0.7987295825771324,0.45643007187873585
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,10,10,0.8177697189483227,0.8097096188747731,0.428359847796147
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,11,11,0.8349954669084315,0.8202359346642468,0.40634232392012803
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,12,12,0.8322756119673618,0.835480943738657,0.3776851269675728
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,13,13,0.844061650045331,0.8421052631578947,0.3677614548345749
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,14,14,0.8485947416137806,0.8480036297640653,0.3609006986602911
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,15,15,0.85675430643699,0.8493647912885662,0.3533186526565474
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,16,16,0.8558476881233001,0.8547186932849364,0.3624393674912284
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,17,17,0.8612873980054397,0.8538112522686025,0.35618518530674015
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,18,18,0.8640072529465095,0.8598003629764065,0.3447030628284107
rn92d3z0,rolora_lr1e-2_seed1,rolora,1e-2,1,crashed,19,19,0.8712601994560291,0.8610707803992741,0.34373568727931214
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,0,0,0.5466908431550317,0.5234119782214156,0.6926901924102175
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,1,1,0.5185856754306437,0.5026315789473684,0.692305374664279
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,2,2,0.4913871260199456,0.5086206896551724,0.6925671234091951
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,3,3,0.5231187669990934,0.503448275862069,0.6911178120460061
vm4kcqg8,rolora_lr2e-2_seed1,rolora,2e-2,1,crashed,4,4,0.771532184950136,0.7719600725952813,0.5377348882170666
