line,log,kind,total_param_count,total_trainable_params,lora_product_norm,lora_A_norm,lora_A_params,lora_A_trainable_params,lora_B_norm,lora_B_params,lora_B_trainable_params,classifier_norm,classifier_params,classifier_trainable_params,round,phase,mode,update_lora_A_norm,update_lora_A_params,update_lora_B_norm,update_lora_B_params,update_classifier_norm,update_classifier_params,client,sample_size
1244,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01507661,9.79795887,73728,0,0.01507661,73728,73728,21.73953124,1184260,1184260,0,B,rolora,0.0,0,0.01507661,73728,0.05440571,1184260,,
1245,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,client_post_train,,,,,,,,,,,,,0,,,0.0,0,0.01507661,73728,0.05440571,1184260,1,640
1248,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1249,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01391514,9.79795887,73728,0,0.01391514,73728,73728,21.73952355,1184260,1184260,0,B,rolora,0.0,0,0.01391514,73728,0.03770218,1184260,,
1252,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1253,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01201097,9.79795887,73728,0,0.01201097,73728,73728,21.73954104,1184260,1184260,0,B,rolora,0.0,0,0.01201097,73728,0.03022375,1184260,,
1256,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1257,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01298309,9.79795887,73728,0,0.01298309,73728,73728,21.73945569,1184260,1184260,0,B,rolora,0.0,0,0.01298309,73728,0.02717567,1184260,,
1260,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1261,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01141729,9.79795887,73728,0,0.01141729,73728,73728,21.73952965,1184260,1184260,0,B,rolora,0.0,0,0.01141729,73728,0.02558665,1184260,,
1264,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1265,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01825032,9.79795887,73728,0,0.01825032,73728,73728,21.73950879,1184260,1184260,0,B,rolora,0.0,0,0.01825032,73728,0.02940603,1184260,,
1268,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1269,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01537459,9.79795887,73728,0,0.01537459,73728,73728,21.73945373,1184260,1184260,0,B,rolora,0.0,0,0.01537459,73728,0.02522348,1184260,,
1272,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1273,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.0149203,9.79795887,73728,0,0.0149203,73728,73728,21.73945257,1184260,1184260,0,B,rolora,0.0,0,0.0149203,73728,0.03308403,1184260,,
1276,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0,9.79795887,73728,0,0.0,73728,73728,21.74001254,1184260,1184260,0,B,rolora,,,,,,,,
1277,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01456268,9.79795887,73728,0,0.01456268,73728,73728,21.73945568,1184260,1184260,0,B,rolora,0.0,0,0.01456268,73728,0.03027236,1184260,,
1434,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0058632,9.79795887,73728,0,0.0058632,73728,73728,21.73947205,1184260,1184260,1,B,rolora,,,,,,,,
1435,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01519869,9.79795887,73728,0,0.01519869,73728,73728,21.73899689,1184260,1184260,1,B,rolora,0.0,0,0.01427329,73728,0.02552786,1184260,,
1438,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_start,1331716,1257988,0.0058632,9.79795887,73728,0,0.0058632,73728,73728,21.73947205,1184260,1184260,1,B,rolora,,,,,,,,
1439,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed1.log,fit_end,1331716,1257988,0.01908504,9.79795887,73728,0,0.01908504,73728,73728,21.73892614,1184260,1184260,1,B,rolora,0.0,0,0.014952,73728,0.02655039,1184260,,
